2022_Feb_25_032131,13,colorout,2013_Validation_GEO_State_R0013796.png,65
2022_Feb_25_032141,13,colorout,2013_Validation_GEO_State_R0013801.png,16
2022_Feb_25_032150,13,colorout,2013_Validation_GEO_State_R0013803.png,12
2022_Feb_25_032159,13,colorout,2013_Validation_GEO_State_R0013807.png,61
2022_Feb_25_032209,13,colorout,2013_Validation_GEO_State_R0013809.png,61
2022_Feb_25_032221,13,colorout,2013_Validation_GEO_State_R0013813.png,35
2022_Feb_25_032243,13,colorout,2013_Validation_GEO_State_R0013815.png,12
2022_Feb_25_032255,13,colorout,2013_Validation_GEO_State_R0013820.png,80
2022_Feb_25_032309,13,colorout,2013_Validation_GEO_State_R0013822.png,67
2022_Feb_25_032321,13,colorout,2013_Validation_GEO_State_R0013826.png,21
2022_Feb_25_032333,13,colorout,2013_Validation_GEO_State_R0013828.png,20
2022_Feb_25_032343,13,colorout,2013_Validation_GEO_State_R0013832.png,63
2022_Feb_25_032413,13,colorout,2013_Validation_GEO_State_R0013834.png,56
2022_Feb_25_032441,13,colorout,2013_Validation_GEO_State_R0013839.png,50
2022_Feb_25_032457,13,colorout,2013_Validation_GEO_State_R0013841.png,57
2022_Feb_25_032514,13,colorout,2013_Validation_GEO_State_R0013845.png,56
2022_Feb_25_032521,13,colorout,2013_Validation_GEO_State_R0013848.png,59
2022_Feb_25_032530,13,colorout,2013_Validation_GEO_State_R0013852.png,69
2022_Feb_25_032542,13,colorout,2013_Validation_GEO_State_R0013854.png,17
2022_Feb_25_032550,13,colorout,2013_Validation_GEO_Allegany_R0013114.png,35
2022_Feb_25_032610,13,colorout,2013_Validation_GEO_Allegany_R0013119.png,36
