sampleID,allphotos,famacha_score,calinch_pixel,calCM_pixel,errcalposition,errrearposition,errsideposition,calsidebodyarea,calsidebellyht,calsidelength,calsidewither,calsidedepth,reardepth,rearht,rearbellyht,rearwidth,sidebodyarea,sidebellyht,sidelength,sidewither,sidedepth,girth,ADAPTMapKGS,ADAPTMapLBS
CA-4-hi,"[('2013_Validation_GEO_Carroll_R0013284.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013286.png', 'SIGN')]",missed,0.2631578947368421,0.6684210482199999,1.0,0.9789232807419005,1.0,2680.3684033622,35.42631555566,74.19473635242,66.17368377378,30.747368218119995,30.74736821812,65.08192939502067,34.334561176900664,21.523157752684,2680.3684033622,35.42631555566,74.19473635242,66.17368377378,30.747368218119995,82.10635019457617,20.640886352144953,45.50540210617682
CA-5-lo,"[('2013_Validation_GEO_Carroll_R0013290.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013292.png', 'SIGN')]",missed,0.256198078143033,0.6507431141883993,1.0,0.9958325425241789,1.0,4443.27398367839,36.441614394550356,89.8025497579991,77.43843058841951,40.99681619386915,40.99681619386915,74.03902626056967,33.04221006670051,31.206531729661595,4443.27398367839,36.441614394550356,89.8025497579991,77.43843058841951,40.99681619386915,113.41675370057602,40.103954846744266,88.41415820107997
CA-5-hi,"[('2013_Validation_GEO_Carroll_R0013296.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013298.png', 'SIGN')]",missed,0.23255813953488372,0.59069767052,1.0,0.9940846403461331,1.0,4245.34415802724,37.80465091328,84.46976688436,75.60930182656,37.80465091328,37.80465091328,77.20668144261408,39.402030529334084,29.817752833009575,4245.34415802724,37.80465091328,84.46976688436,75.60930182656,37.80465091328,106.22102341371311,37.041684506959534,81.66300222878607
CA-6-lo,"[('2013_Validation_GEO_Carroll_R0013302.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013305.png', 'SIGN')]",missed,0.25061850602138724,0.636571001092955,1.0,0.993318123876554,1.0,2560.925137396958,35.647976061205476,69.38623911913209,65.56681311257437,29.918837051368882,29.918837051368882,59.837674102737765,29.918837051368882,26.4666635454417,2560.925137396958,35.647976061205476,69.38623911913209,65.56681311257437,29.918837051368882,88.5701372219615,21.205442830066392,46.75003710397536
CA-6-hi,"[('2013_Validation_GEO_Carroll_R0013313.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013315.png', 'SIGN')]",missed,0.2406167861195954,0.6111666327100724,1.0,0.9988647757301466,1.0,2668.353518412176,33.002998166343914,66.6171629653979,64.1724964345576,31.169498268213694,31.169498268213697,63.58577646715594,32.416278198942244,26.182378545299507,2668.353518412176,33.002998166343914,66.6171629653979,64.1724964345576,31.169498268213694,90.08811743345993,24.52708125003172,54.07300227965158
CA-7-lo,"[('2013_Validation_GEO_Carroll_R0013320.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013322.png', 'SIGN')]",missed,0.2550812590822781,0.6479063937928041,1.0,0.9908906971771,1.0,3001.7503224420616,36.28275805239703,76.45295446755088,68.67807774203723,32.3953196896402,32.3953196896402,72.32443465594092,39.929114966300716,32.3953196896402,3001.7503224420616,36.28275805239703,76.45295446755088,68.67807774203723,32.3953196896402,101.77289834766643,27.344092228030373,60.2834534736732
CA-7-hi,"[('2013_Validation_GEO_Carroll_R0013327.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013329.png', 'SIGN')]",missed,0.22727272727272727,0.5772727234627273,1.0,0.9913911845730028,1.0,3182.5045244500157,40.986363365853634,75.04545405015455,72.15909043284091,31.172727066987274,31.17272706698727,64.32467490013246,33.151947833145194,27.214285534671426,3182.5045244500157,40.986363365853634,75.04545405015455,72.15909043284091,31.172727066987274,91.71410492721282,24.958102722838113,55.023242744224135
CA-8-lo,"[('2013_Validation_GEO_Carroll_R0013333.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013335.png', 'SIGN')]",missed,0.2702702702702703,0.6864864819556757,1.0,0.9805210616021427,1.0,2547.5513345375125,33.63783761582811,72.08108060534596,64.52972930383352,30.89189168800541,30.891891688005412,88.931203344258,58.039311656252586,38.38083512752188,2547.5513345375125,33.63783761582811,72.08108060534596,64.52972930383352,30.89189168800541,108.81334482889659,27.156519893732668,59.8699269249296
CA-8-hi,"[('2013_Validation_GEO_Carroll_R0013342.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013344.png', 'SIGN')]",missed,0.23471018202609797,0.5961638584116074,1.0,0.9873754673955424,1.0,2607.0245528339588,33.98133992946162,69.15500757574645,62.59720513321877,28.615865203757153,28.615865203757153,59.6568037298666,31.040938526109453,20.37061590775933,2607.0245528339588,33.98133992946162,69.15500757574645,62.59720513321877,28.615865203757153,76.94778459257768,19.26015954395477,42.461418067238334
CA-9-lo,"[('2013_Validation_GEO_Carroll_R0013349.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013351.png', 'SIGN')]",missed,0.25410195270891095,0.6454189556208687,1.0,0.9941301997845017,1.0,2341.579970992512,33.56178569228517,67.76899034019121,61.960219739603396,28.398434047318222,28.398434047318226,56.205234051983986,27.80680000466576,21.89045957814113,2341.579970992512,33.56178569228517,67.76899034019121,61.960219739603396,28.398434047318222,78.99360938545084,18.22038496214541,40.16910563269504
CA-9-hi,"[('2013_Validation_GEO_Carroll_R0013356.png', 'Rear'), ('2013_Validation_GEO_Carroll_R0013358.png', 'SIGN')]",missed,0.2127659574468085,0.5404255283480851,1.0,0.9927569035762789,1.0,2610.255301921251,30.80425511584085,66.47233998681446,57.825531533245105,27.021276417404255,27.021276417404255,57.30374136794351,30.28246495053925,19.101247122647834,2610.255301921251,30.80425511584085,66.47233998681446,57.825531533245105,27.021276417404255,72.44909055922498,19.159105985002086,42.23863292342477
MDGA-1-hi,"[('2013_Validation_GEO_MDGA_R0012768.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012775.png', 'SIGN')]",missed,0.3047873816647388,0.7741599443189808,1.0,0.9595071559903897,1.0,2039.1372933361954,23.998958273888405,66.57775521143235,54.19119610232866,30.192237828440252,30.192237828440252,49.6015335752947,19.409295746854447,23.72247257948877,2039.1372933361954,23.998958273888405,66.57775521143235,54.19119610232866,30.192237828440252,84.68902906898549,20.0417151873642,44.184454724431205
MDGA-1-lo,"[('2013_Validation_GEO_MDGA_R0012784.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012786.png', 'SIGN')]",missed,0.2575756131673034,0.6542420531269529,1.0,0.9889424672502479,1.0,1984.9703891871752,26.823924178205072,60.19026888767967,54.302090409537094,27.478166231332022,27.478166231332022,52.15243794926282,24.674271717930793,23.552713912570304,1984.9703891871752,26.823924178205072,60.19026888767967,54.302090409537094,27.478166231332022,80.15911908315239,17.59681391287308,38.794365669749645
MDGA-2-hi,"[('2013_Validation_GEO_MDGA_R0012793.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012795.png', 'SIGN')]",missed,0.26929092735378396,0.6839989509642181,1.0,0.9978671293072041,1.0,1387.8338715063985,23.255964332783417,51.98392027328058,46.511928665566835,23.255964332783417,23.255964332783417,47.84084091315446,24.58487658037104,18.604771466226733,1387.8338715063985,23.255964332783417,51.98392027328058,46.511928665566835,23.255964332783417,65.75469003001677,9.914700373474885,21.858190562167948
MDGA-2-lo,"[('2013_Validation_GEO_MDGA_R0012799.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012803.png', 'SIGN')]",missed,0.28691309251126007,0.7287592501687895,1.0,0.9925164433950568,1.0,1359.8647608149613,24.049055255570053,52.47066601215285,48.098110511140106,24.049055255570053,24.049055255570053,48.76613982379482,24.717084568224774,16.032703503713368,1359.8647608149613,24.049055255570053,52.47066601215285,48.098110511140106,24.049055255570053,62.96027943056156,9.24781077316447,20.387949463757014
MDGA-3-hi,"[('2013_Validation_GEO_MDGA_R0012807.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012809.png', 'SIGN')]",missed,0.2388631403308193,0.6067123724359793,1.0,0.9952453666826083,1.0,1440.9418845354508,23.661782525003193,50.96383928462226,45.50342793269845,21.841645407695253,21.841645407695253,43.123248625449605,21.28160321775435,17.36130788816802,1440.9418845354508,23.661782525003193,50.96383928462226,45.50342793269845,21.841645407695253,61.57985503665392,9.241921803306653,20.37496649699874
MDGA-3-lo,"[('2013_Validation_GEO_MDGA_R0012814.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012816.png', 'SIGN')]",missed,0.2276348061917853,0.5781924039110647,1.0,0.9971990483789205,1.0,1428.13523766033,23.12769615644259,49.1463543324405,44.52081510115199,21.393118944709396,21.393118944709396,44.43186242362721,23.038743478917812,15.359162319278541,1428.13523766033,23.12769615644259,49.1463543324405,44.52081510115199,21.393118944709396,57.73034841080515,8.630265874586108,19.02649489979124
MDGA-4-hi,"[('2013_Validation_GEO_MDGA_R0012824.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012827.png', 'SIGN')]",missed,0.3036598949867575,0.7712961281758095,1.0,0.9863393582483898,1.0,3663.656608835095,41.64999092149371,86.38516635569067,83.29998184298742,41.64999092149371,41.64999092149371,79.94111160738309,38.29112068588938,26.870961884834653,3663.656608835095,41.64999092149371,86.38516635569067,83.29998184298742,41.64999092149371,107.63246097666705,32.66730903503996,72.01914724033925
MDGA-4-lo,"[('2013_Validation_GEO_MDGA_R0012831.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012833.png', 'SIGN')]",missed,0.2727249650125863,0.6927214065600079,1.0,0.9987393405670997,1.0,3819.665835771884,44.334170019840506,82.43384738064094,85.20473300688097,40.870562987040465,40.87056298704047,85.14700622300097,44.27644323596051,25.203513842008288,3819.665835771884,44.334170019840506,82.43384738064094,85.20473300688097,40.870562987040465,103.78891717943357,32.19958226645856,70.98798538435105
MDGA-5-hi,"[('2013_Validation_GEO_MDGA_R0012838.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012840.png', 'SIGN')]",missed,0.28692276473130107,0.7287838176075315,1.0,0.9926822512959064,1.0,2549.285793991145,38.62554233319917,72.14959794314562,71.42081412553809,32.795271792338916,32.795271792338916,69.60629115108668,36.811019358747764,28.77952422593007,2549.285793991145,38.62554233319917,72.14959794314562,71.42081412553809,32.795271792338916,96.72146340864195,22.07877388933459,48.675404084143
MDGA-5-lo,"[('2013_Validation_GEO_MDGA_R0012846.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012848.png', 'SIGN')]",missed,0.22283539130331298,0.5660018901748025,1.0,0.9982265852993821,1.0,3011.696057620124,38.488128531886574,68.4862287111511,70.18423438167551,31.696105849788943,31.696105849788943,72.78365046988571,41.08754462009678,18.78287754061567,3011.696057620124,38.488128531886574,68.4862287111511,70.18423438167551,31.696105849788943,79.29220168998815,22.724899138903183,50.099867587839256
MDGA-6-hi,"[('2013_Validation_GEO_MDGA_R0012856.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012858.png', 'SIGN')]",missed,0.2936116855981376,0.7457736764971632,1.0,0.979582357966368,1.0,1780.1617657987285,28.339399706892202,59.66189411977305,56.678799413784404,28.339399706892202,28.339399706892202,48.23727609683779,19.897876389945587,19.897876389945587,1780.1617657987285,28.339399706892202,59.66189411977305,56.678799413784404,28.339399706892202,75.77093610750407,14.153878273883212,31.20398568291154
MDGA-6-lo,"[('2013_Validation_GEO_MDGA_R0012862.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012864.png', 'SIGN')]",missed,0.25688507444448005,0.6524880847825579,1.0,0.9938614007932701,1.0,1894.8253982085482,26.099523391302316,56.11397529129998,54.15651103695231,28.05698764564999,28.056987645649993,52.53223218759999,24.475244541949994,25.072201725899994,1894.8253982085482,26.099523391302316,56.11397529129998,54.15651103695231,28.05698764564999,83.45513551042119,17.22017719650264,37.96402316730154
MDGA-7-hi,"[('2013_Validation_GEO_MDGA_R0012869.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012873.png', 'SIGN')]",missed,0.24390243902439024,0.6195121910331707,1.0,0.9969493128327156,1.0,1745.785354331475,27.25853640545951,56.995121575051705,51.419511855753164,24.160975450293655,24.16097545029366,49.50053506889432,25.339559618600667,22.39309919783315,1745.785354331475,27.25853640545951,56.995121575051705,51.419511855753164,24.160975450293655,73.126969454613,13.535372080664285,29.840411825306187
MDGA-7-lo,"[('2013_Validation_GEO_MDGA_R0012877.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012879.png', 'SIGN')]",missed,0.22727272727272727,0.5772727234627273,1.0,0.9949359909252957,1.0,2335.068166406732,27.131818002748183,58.304545069735454,56.57272689934727,29.44090889659909,29.44090889659909,61.441896827685056,32.000987931085966,24.320750827625336,2335.068166406732,27.131818002748183,58.304545069735454,56.57272689934727,29.44090889659909,84.44861761720887,21.627744982869537,47.68105474274135
MDGA-8-hi,"[('2013_Validation_GEO_MDGA_R0012883.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012885.png', 'SIGN')]",missed,0.2684274847774121,0.6818058068347083,1.0,0.9922104524774132,1.0,1604.2890634820685,24.545009046049497,55.22627035361137,49.771823898933704,25.226814852884207,25.226814852884203,45.531324368620275,20.30450951573607,19.073933181449032,1604.2890634820685,24.545009046049497,55.22627035361137,49.771823898933704,25.226814852884207,69.58745228659689,11.696095121094743,25.78549692475781
MDGA-8-lo,"[('2013_Validation_GEO_MDGA_R0012890.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012892.png', 'SIGN')]",missed,0.2564102564102564,0.6512820469835897,1.0,0.9966283989952629,1.0,1794.9333214867731,28.005128020294357,58.61538422852308,53.40512785265436,25.39999983236,25.39999983236,47.08292651852097,21.682926686160975,18.58536573099512,1794.9333214867731,28.005128020294357,58.61538422852308,53.40512785265436,25.39999983236,69.09205065964896,13.320539670453092,29.366787047507657
MDGA-9-hi,"[('2013_Validation_GEO_MDGA_R0012899.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012901.png', 'SIGN')]",missed,0.2777777777777778,0.7055555508988889,1.0,0.9914266117969821,1.0,882.64999417451,26.10555538325889,41.627777503034444,45.15555525752889,19.04999987427,19.04999987427,45.719999698248,26.669999823978,16.509999891034,882.64999417451,26.10555538325889,41.627777503034444,45.15555525752889,19.04999987427,55.85751701216691,4.449973253795059,9.81051970448125
MDGA-9-lo,"[('2013_Validation_GEO_MDGA_R0012905.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012907.png', 'SIGN')]",missed,0.2777777777777778,0.7055555508988889,1.0,0.9866964665815241,1.0,1011.7666599890067,28.927777586854443,44.44999970663,49.38888856292222,20.46111097606778,20.46111097606778,44.53300624202987,24.07189526596209,16.850326686173464,1011.7666599890067,28.927777586854443,44.44999970663,49.38888856292222,20.46111097606778,58.608669227285304,5.3570027711929,11.810179128364037
MDGA-10-hi,"[('2013_Validation_GEO_MDGA_R0012911.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012913.png', 'SIGN')]",missed,0.24390243902439024,0.6195121910331707,1.0,0.9954239692490734,1.0,4554.034116284838,41.50731679922244,89.20975550877658,81.77560921637853,40.2682924171561,40.2682924171561,87.91910511079081,47.65081269363471,29.530081105914473,4554.034116284838,41.50731679922244,89.20975550877658,81.77560921637853,40.2682924171561,109.63902874629743,41.03999070808068,90.47776571914999
MDGA-10-lo,"[('2013_Validation_GEO_MDGA_R0012919.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012921.png', 'SIGN')]",missed,0.23255813953488372,0.59069767052,1.0,0.9923945375878853,1.0,4126.61392625272,38.98604625432,82.10697620228,76.7906971676,37.80465091328,37.80465091328,72.50207024464657,34.697419331366575,22.78636493403178,4126.61392625272,38.98604625432,82.10697620228,76.7906971676,37.80465091328,95.17614512972871,36.802401301290445,81.13547263022815
MDGA-11-hi,"[('2013_Validation_GEO_MDGA_R0012926.png', 'Rear'), ('2013_Validation_GEO_MDGA_R0012929.png', 'SIGN')]",missed,0.2658295944117213,0.6752071653494048,1.0,0.9944576177831294,1.0,3299.062209897192,41.18763708631369,82.37527417262739,75.62320251913334,34.435565432819644,34.43556543281965,80.76705346970427,46.331488036884615,23.165744018442307,3299.062209897192,41.18763708631369,82.37527417262739,75.62320251913334,34.435565432819644,90.47992530461843,26.804376807835364,59.09358367836153
