sampleID,allphotos,famacha_score,calinch_pixel,calCM_pixel,errcalposition,errrearposition,errsideposition,calsidebodyarea,calsidebellyht,calsidelength,calsidewither,calsidedepth,reardepth,rearht,rearbellyht,rearwidth,sidebodyarea,sidebellyht,sidelength,sidewither,sidedepth,girth,ADAPTMapKGS,ADAPTMapLBS,tape,weight,chest,ht,len,crosschk
AF-1-hi,"[('2013_Validation_GEO_Allegany_R0012973.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0012975.png', 'SIGN')]",missed,0.238920519,0.606858115,1,0.997145849,1,3746.135145,42.48006806,79.49841309,78.89155497,36.41148691,36.41148691,79.18053502,42.76904812,25.43024483,3746.135145,42.48006806,79.49841309,78.89155497,36.41148691,97.14076505,29.99009202,66.11688922,125,121,88,76,81,V-14-Allegheny-1
AF-1-lo,"[('2013_Validation_GEO_Allegany_R0012981.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0012983.png', 'SIGN')]",missed,0.196078431,0.498039212,1,0.998960899,1,4717.925459,45.32156833,81.18039162,82.17647005,36.85490172,36.85490172,81.95366303,45.09876131,26.67131045,4717.925459,45.32156833,81.18039162,82.17647005,36.85490172,99.78674073,36.29992825,80.02770826,125,121,88,76,81,V-14-Allegheny-1
AF-2-hi,"[('2013_Validation_GEO_Allegany_R0012988.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0012990.png', 'SIGN')]",missed,0.226648293,0.575686662,1,0.994467906,1,4114.43257,38.57100633,80.59613262,75.99063933,37.419633,37.419633,69.64209475,32.22246175,24.946422,4114.43257,38.57100633,80.59613262,75.99063933,37.419633,97.96437012,36.99888709,81.56864999,132,115,90,75,79,V-15-Allegheny-2
AF-2-lo,"[('2013_Validation_GEO_Allegany_R0012994.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0012996.png', 'SIGN')]",missed,0.191482525,0.48636561,1,0.997105351,1,4789.728531,37.93651761,80.25032571,74.90030399,36.96378639,36.96378639,79.20811368,42.2443273,25.87465047,4789.728531,37.93651761,80.25032571,74.90030399,36.96378639,98.7063858,42.53470263,93.77304413,132,115,90,75,79,V-15-Allegheny-2
AF-3-hi,"[('2013_Validation_GEO_Allegany_R0013000.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013002.png', 'SIGN')]",missed,0.213463378,0.542196976,1,0.993490484,1,2440.970787,34.1584095,63.43704621,60.72606133,26.56765183,26.56765183,59.77721662,33.20956479,20.40016123,2440.970787,34.1584095,63.43704621,60.72606133,26.56765183,73.77686823,18.03865242,39.76845362,54,38,63,57,58,V-16-Allegheny-3
AF-3-lo,"[('2013_Validation_GEO_Allegany_R0013006.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013008.png', 'SIGN')]",missed,0.204958475,0.520594522,1,0.998285389,1,2364.019724,36.44161653,61.43015358,61.9507481,25.50913157,25.50913157,62.02220225,36.51307068,20.00716202,2364.019724,36.44161653,61.43015358,61.9507481,25.50913157,71.49682678,16.35818957,36.0636642,54,38,63,57,58,V-16-Allegheny-3
AF-4-hi,"[('2013_Validation_GEO_Allegany_R0013012.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013014.png', 'SIGN')]",missed,0.190485312,0.483832688,1,0.987610118,1,1635.838319,29.99762667,50.80243226,49.83476689,19.83714022,19.83714022,41.8383321,22.00119188,15.14836162,1635.838319,29.99762667,50.80243226,49.83476689,19.83714022,54.95509778,8.475018159,18.68423199,32,28,52,50,50,V-17-Allegheny-4
AF-4-lo,"[('2013_Validation_GEO_Allegany_R0013018.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013020.png', 'SIGN')]",missed,0.186262898,0.473107758,1,0.997224491,1,2061.80361,26.49403445,52.51496114,50.14942235,23.6553879,23.6553879,48.18690128,24.53151338,15.7702586,2061.80361,26.49403445,52.51496114,50.14942235,23.6553879,61.92966071,13.70360819,30.21130926,32,28,52,50,50,V-17-Allegheny-4
AF-5-hi,"[('2013_Validation_GEO_Allegany_R0013025.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013027.png', 'SIGN')]",missed,0.244866444,0.621960764,1,0.99516455,1,3997.341829,37.31764583,82.09882083,75.87921319,38.56156736,38.56156736,75.39649738,36.83493002,25.32401439,3997.341829,37.31764583,82.09882083,75.87921319,38.56156736,100.3512371,38.42779209,84.71884886,108,105,84,73,81,V-18-Allegheny-5
AF-5-lo,"[('2013_Validation_GEO_Allegany_R0013032.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013034.png', 'SIGN')]",missed,0.2,0.507999997,1,0.996756757,1,4546.59997,35.05199977,78.23199948,72.64399952,37.59199975,37.59199975,77.39529361,39.80329385,24.32423513,4546.59997,35.05199977,78.23199948,72.64399952,37.59199975,97.25779433,43.29388323,95.44675222,108,105,84,73,81,V-18-Allegheny-5
AF-6-hi,"[('2013_Validation_GEO_Allegany_R0013038.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013040.png', 'SIGN')]",missed,0.269640741,0.684887477,1,0.99418351,1,2984.739623,41.77813608,76.02250991,76.02250991,34.24437383,34.24437383,73.56198823,39.3176144,22.82958256,2984.739623,41.77813608,76.02250991,76.02250991,34.24437383,89.65156105,24.45636575,53.91710117,87,79,77,72,74,V-19-Allegheny-6
AF-6-lo,"[('2013_Validation_GEO_Allegany_R0013044.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013046.png', 'SIGN')]",missed,0.226195184,0.574535763,1,0.991472623,1,3216.251204,44.23925378,75.83872077,75.26418501,31.02493123,31.02493123,63.0347809,32.00984968,19.20590981,3216.251204,44.23925378,75.83872077,75.26418501,31.02493123,78.90242058,22.54793253,49.70972267,87,79,77,72,74,V-19-Allegheny-6
AF-7-hi,"[('2013_Validation_GEO_Allegany_R0013051.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013053.png', 'SIGN')]",missed,0.211020896,0.535993072,1,0.994761198,1,1030.178685,27.33564669,38.59150121,45.55941115,18.22376446,18.22376446,43.1615474,24.93778294,14.38718247,1030.178685,27.33564669,38.59150121,45.55941115,18.22376446,51.22515565,4.668563074,10.29242816,22,16,46,42,42,V-20-Allegheny-7
AF-7-lo,"[('2013_Validation_GEO_Allegany_R0013057.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013059.png', 'SIGN')]",missed,0.243902439,0.619512191,1,0.990704938,1,1136.185358,27.25853641,45.22438995,47.08292652,19.82439011,19.82439011,48.75728379,28.93289368,17.6812128,1136.185358,27.25853641,45.22438995,47.08292652,19.82439011,58.9136633,6.270164214,13.82335714,22,16,46,42,42,V-20-Allegheny-7
AF-9-hi,"[('2013_Validation_GEO_Allegany_R0013080.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013082.png', 'SIGN')]",missed,0.166848359,0.42379483,1,1,1,3530.634728,34.32738122,66.11199347,63.14542966,28.81804844,28.81804844,69.92614694,41.1080985,24.58010014,3530.634728,34.32738122,66.11199347,63.14542966,28.81804844,83.87761563,28.31923084,62.43326787,81,72,74,63,64,V-22-Allegheny-9
AF-9-lo,"[('2013_Validation_GEO_Allegany_R0013086.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013089.png', 'SIGN')]",missed,0.120899526,0.307084794,1,0.998850372,1,4357.226141,35.6218361,62.33821317,62.95238276,27.33054666,27.33054666,59.66058357,32.3300369,23.66425382,4357.226141,35.6218361,62.33821317,62.95238276,27.33054666,80.10244528,34.08074544,75.13524365,81,72,74,63,64,V-22-Allegheny-9
AF-10-hi,"[('2013_Validation_GEO_Allegany_R0013093.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013095.png', 'SIGN')]",missed,0.25,0.634999996,1,0.991604478,1,4678.044969,34.28999977,88.89999941,76.83499949,42.54499972,42.54499972,77.81256528,35.26756556,33.02835505,4678.044969,34.28999977,88.89999941,76.83499949,42.54499972,118.7103481,45.04415373,99.30544129,160,156,97,73,85,V-23-Allegheny-10
AF-10-lo,"[('2013_Validation_GEO_Allegany_R0013100.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013102.png', 'SIGN')]",missed,0.197934742,0.502754241,1,0.999497716,1,5205.014654,40.22033925,84.96546667,79.43517003,39.21483077,39.21483077,83.39356417,44.1787334,31.76897683,5205.014654,40.22033925,84.96546667,79.43517003,39.21483077,111.5011042,44.55677687,98.23095836,160,156,97,73,85,V-23-Allegheny-10
AF-11-hi,"[('2013_Validation_GEO_Allegany_R0013106.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013109.png', 'SIGN')]",missed,0.394736842,1.002631572,1,0.900542229,1,3774.90787,41.10789447,102.2684204,88.23157837,47.1236839,47.1236839,81.39545401,34.27177011,30.59979474,3774.90787,41.10789447,102.2684204,88.23157837,47.1236839,122.0877548,36.63775663,80.77249296,170,157,100,69,85,V-24-Allegheny-11
AF-11-lo,"[('2013_Validation_GEO_Allegany_R0013118.png', 'Rear'), ('2013_Validation_GEO_Allegany_R0013114.png', 'SIGN')]",missed,0.284721566,0.723192773,1,0.95564293,1,3792.422901,35.43644587,91.12228939,73.76566284,38.32921696,38.32921696,79.93044026,41.60122329,33.18749274,3792.422901,35.43644587,91.12228939,73.76566284,38.32921696,112.3381849,35.24030795,77.69164348,170,157,100,69,85,V-24-Allegheny-11
AF-12-hi,"[('2013_Validation_GEO_Allegany_R0013121.png', 'SIGN'), ('2013_Validation_GEO_Allegany_R0013119.png', 'Rear')]",missed,0.263157895,0.668421048,1,0.984453615,1,2469.147352,34.75789451,64.16842063,67.51052587,32.75263136,32.75263136,63.32175397,30.56912261,28.93149104,2469.147352,34.75789451,64.16842063,67.51052587,32.75263136,96.89319289,21.95259415,48.39722514,76,67,72,61,65,V-25-Allegheny-12
